CustomerId,Surname,CreditScore,Tenure,Balance,EstimatedSalary,Exited
15575024,Uwaezuoke,503,3,0,143955,0
15640825,Loyau,695,3,122550,56298,0
15662397,Small,640,5,176099,8405,0
15576368,Bledsoe,624,3,122388,30020,0
15674991,Kao,667,9,0,58137,0
15721024,Wickens,642,0,0,47473,0
15745621,Wertheim,640,6,118879,19132,0
15642394,He,529,5,0,187289,0
15754605,Jarvis,563,5,0,17604,0
15607040,P'an,593,4,88736,67020,0
15715142,Repina,739,7,102704,147803,1
15810978,Pugliesi,788,1,0,41611,0
15668886,Blakey,684,3,0,44256,0
15780804,Nucci,482,5,97318,78416,0
15613880,Higinbotham,591,5,128469,137255,0
15775238,Achebe,651,4,133433,151303,0
15786905,Russo,749,8,141783,86334,0
15747867,Trevisani,583,9,135125,89802,0
15600337,Dobie,661,2,178821,29359,1
15801277,Maccallum,715,2,112212,181601,0
15579334,Watkins,769,5,126675,124119,1
15802741,Mitchel,625,7,136295,38867,1
15720649,Ferdinand,641,5,66393,31107,0
15589493,Otitodilinna,716,1,122552,67611,0
15688251,Mamelu,767,1,76409,77838,0
15665238,Beneventi,745,8,145071,6078,0
15740900,Perrodin,589,6,0,177897,0
15681068,Chinagorom,796,2,109730,123883,0
15748625,Napolitano,664,6,0,15304,0
15727299,Edgar,445,1,64119,76570,1
15620204,Walker,543,1,106138,120657,1
15669516,Steele,746,2,0,16437,0
15736534,Elkins,742,0,181657,107668,0
15803457,Hao,750,5,0,95611,0
15659098,Toscano,669,7,95129,19799,0
15603436,Savage,594,2,126616,123215,0
15566292,Okwuadigbo,574,1,0,71709,0
15808621,Mordvinova,659,2,76190,149066,0
15580148,Welch,750,5,168287,20452,1
15776231,Kent,626,4,88110,32826,0
15773809,Campbell,620,4,0,6232,0
15649423,Cooper,580,8,0,10357,0
15734886,Mazzi,686,3,123972,147795,0
15722548,Fisher,540,0,148116,116973,0
15650288,Summers,634,6,116269,129965,0
15629448,Brady,632,1,120599,92817,0
15716164,Nicholls,501,3,144261,172115,0
15807609,Yuan,650,3,86606,16649,1
15578977,Robinson,786,9,0,144517,0
15677369,Golubov,554,4,58630,182039,0
15804072,Chen,701,5,0,24211,0
15696859,Oldham,474,10,0,172176,0
15653780,Kambinachi,621,5,0,47578,0
15721658,Fleming,672,2,209767,150694,1
15578761,Cunningham,459,6,129634,177683,1
15736879,Obinna,669,1,0,66089,0
15571973,Chinwemma,776,2,169824,169292,0
15626742,Carpenter,694,3,97530,117140,0
15672692,Yin,787,10,145989,79510,0
15673570,Olsen,580,9,0,77109,0
15767432,Ts'ai,711,7,0,9679,0
15654238,Jen,673,5,137494,81754,0
15612525,Preston,499,1,0,131372,1
15812750,Ozioma,591,6,147360,25311,0
15790757,Cody,769,10,0,187926,0
15723873,Ponomarev,657,3,125167,98820,0
15744607,Martin,738,9,121152,64167,1
15612966,Milani,545,7,128981,176924,1
15784209,Tang,497,6,0,90055,0
15794278,Romani,816,6,151859,72814,0
15766741,McIntyre,525,2,114628,168290,0
15661036,Davis,725,6,0,161767,0
15705639,Onyemauchechukwu,692,8,95059,44420,0
15637414,Gell,618,7,128736,37148,0
15716835,Rossi,546,8,156325,125381,0
15696231,Chiwetelu,635,7,105406,149854,0
15641675,Kirillova,611,2,88915,161435,1
15670755,Shaw,650,8,0,102926,0
15640059,Smith,606,5,0,70899,0
15787619,Hsieh,844,2,160980,145936,0
15587535,Onyemauchechukwu,450,5,177620,54227,0
15813034,Martin,727,2,62277,59281,0
15698839,Okwudilichukwu,460,4,127560,126953,0
15790314,Onuoha,649,0,0,130567,0
15634245,Muecke,758,9,95523,73294,0
15677305,Hsieh,490,7,107749,3937,0
15661526,Anderson,815,2,110777,2384,0
15685997,Azubuike,838,5,166734,14279,0
15660101,Nnonso,803,9,157121,141301,0
15637979,Fuller,664,2,127161,78141,0
15815364,Ashley,736,2,0,117431,0
15647099,Ts'ui,633,9,156092,72009,0
15625944,Buccho,664,5,98668,60888,0
15583212,Chidozie,600,5,134022,194765,0
15582741,Maclean,693,5,124151,88705,1
15637876,Burns,663,6,77254,35818,1
15622750,Chu,742,1,114292,31520,0
15672056,Kenenna,710,2,140080,157908,1
15812351,Beluchi,710,2,135278,142200,0
15810864,Williamson,700,2,0,182055,0
15677921,Bobrov,720,9,115921,157552,1
15724296,Kerr,684,2,119783,120285,0
15685329,McKenzie,531,1,114716,24507,1
15584091,Pitts,742,2,129749,47272,1
15640442,Standish,717,4,129723,41177,0
15639314,Cartwright,589,2,0,9469,0
15685320,Johnstone,767,3,139180,123880,0
15789158,Nikitina,636,6,113600,158887,1
15752137,McElroy,648,7,134944,117036,0
15712551,Shen,622,7,116922,120416,1
15628936,Archer,692,9,118945,16064,1
15797227,Otutodilinna,754,8,0,52616,0
15769974,Shih,679,8,119183,121210,0
15737051,Denisov,639,8,0,192247,0
15585595,Owens,774,1,71264,68760,0
15654060,P'eng,517,2,0,75937,0
15745196,Verco,571,8,0,84569,0
15571221,Bergamaschi,747,7,116314,190696,1
15660155,Lorenzo,792,5,92140,67469,0
15605284,Outtrim,688,1,0,104436,0
15694366,Hou,714,2,177640,47167,0
15600739,Galkin,562,0,0,119900,0
15653253,Pagnotto,704,8,167998,173498,0
15763431,Echezonachukwu,698,2,82275,93249,0
15643696,Young,611,3,0,142918,0
15707473,Summers,850,6,111963,111756,0
15769504,Munro,743,1,131737,108543,0
15776807,Brennan,654,1,0,180345,0
15686870,Ball,761,8,108239,99444,0
15668747,Virgo,702,9,98444,109563,0
15766908,Trevisani,488,3,114540,92568,0
15570134,Padovano,683,6,187531,37976,0
15567367,Tao,601,9,133636,103316,0
15747542,Perez,605,7,0,173953,0
15762238,Fraser,671,0,84745,34674,0
15681554,Alley,614,7,120599,46163,0
15712825,Howells,511,9,0,140677,0
15640280,Cameron,850,4,127771,151739,0
15756026,Hooper,790,9,0,14680,1
15613319,Rice,793,0,0,175544,0
15798906,Cox,628,5,0,181965,0
15708917,Martin,598,10,167773,136887,0
15778463,Ikenna,657,6,95846,122218,0
15699430,Davide,618,10,0,180440,0
15649992,Alexander,681,7,134715,190420,0
15578980,Piazza,516,3,0,58686,0
15775306,Ni,421,8,122384,89017,1
15641655,Black,700,2,0,50051,0
15619708,Harker,745,5,157993,146041,0
15734565,Hughes,696,8,0,191166,0
15806438,Chiabuotu,580,2,123331,103516,1
15591969,Kuo,497,9,75263,164825,0
15747807,Gallagher,720,6,137824,172558,0
15596939,Calabresi,659,4,132579,84321,0
15716155,Shaw,841,5,156021,122663,0
15765311,Zhirov,642,8,0,72085,0
15757811,Lloyd,732,9,137453,110932,1
15603830,Palmer,600,4,0,143635,0
15660602,Ch'eng,464,8,164285,3710,0
15660535,Avent,680,5,0,179843,0
15666633,Huang,758,1,0,10643,0
15596914,Shaw,630,2,112373,131168,0
15639788,Yuan,577,10,0,10553,0
15695846,Hawkins,684,6,0,130928,0
15726234,Trentini,708,5,0,157004,0
15797964,Cameron,732,1,154334,138528,0
15625881,Koehler,634,3,111433,167032,0
15780628,Wu,633,6,0,41642,0
15575883,Manna,559,2,137390,9677,0
15585036,Okoli,694,3,0,147012,0
15589488,Ch'eng,686,5,111642,80554,0
15585888,Nwokezuike,553,3,0,30731,1
15727915,Artemiev,507,4,83543,140134,0
15707567,Esposito,732,6,145339,91936,1
15737792,Abbie,818,1,186796,178253,0
15599433,Fanucci,660,8,58641,198674,0
15672012,Jen,773,5,0,28267,1
15806983,Moss,640,3,137149,92381,0
15592222,Lo,505,7,80001,135180,0
15608968,Averyanov,714,6,86403,27331,0
15586959,Unaipon,468,5,0,125305,0
15646558,Clamp,611,1,122875,149648,0
15725811,Lim,705,0,97544,59887,0
15572265,Wu,646,1,170827,45041,0
15794048,Wan,667,1,97134,113317,1
15677610,Chambers,511,8,153896,39087,0
15745012,Pettit,653,6,0,7331,0
15601589,Baresi,675,8,0,95463,0
15686436,Newbery,523,4,0,167848,0
15693864,Iheanacho,567,5,134956,93954,1
15760550,Duncan,741,7,143638,174228,0
15686137,Barry,456,9,147506,135399,0
15809087,Landry,598,1,0,195635,1
15807663,McGregor,667,8,190227,97508,1
15809100,Nucci,548,2,172449,188084,1
15794916,Pirogov,725,7,113980,116704,0
15614215,Oguejiofor,717,6,0,97615,0
15805449,Ugochukwu,594,4,0,186884,0
15686983,Rohu,678,10,76968,131502,0
15808017,Cary,545,1,88293,24303,0
15756804,O'Loghlen,636,1,170833,110510,1
15646810,Quinn,603,6,108122,108488,1
15710424,Page,435,4,0,197015,0
15799422,Evans,535,8,0,27690,0
15692750,McGregor,629,7,129818,9218,1
15794549,Andrews,722,2,163944,15068,0
15803764,Stanley,561,7,0,7797,0
15674840,Chiazagomekpere,645,5,101430,4400,0
15653762,Chidiebele,501,9,117302,182026,0
15581229,Gregory,502,1,173341,122764,0
15800228,Bednall,652,4,0,38152,0
15656333,Jen,574,3,134349,63164,0
15697497,She,518,9,105526,73418,0
15585362,Simmons,749,6,0,17979,1
15571928,Fraser,679,4,0,115137,1
15785519,May,565,6,106192,149576,0
15743007,Seabrook,643,4,45144,60917,1
15777211,Herrera,515,7,92114,142548,0
15721935,Kincaid,521,7,0,157879,0
15591711,Sleeman,739,0,128366,12796,0
15625021,Hung,585,2,0,18658,0
15702968,Artemieva,733,3,106546,134590,0
15600462,Barwell,542,8,145618,10351,0
15768104,Wright,788,8,141541,66013,0
15780140,Bellucci,435,2,57017,5907,0
15585255,Moore,577,9,0,74078,0
15772781,Ball,703,3,0,77295,1
15669987,Sung,728,8,125885,54359,1
15697000,Mello,728,5,61826,156125,0
15733119,Mistry,718,8,0,94821,0
15782390,T'ien,621,6,0,155155,0
15654700,Fallaci,523,2,102967,128702,1
15632210,Hill,657,2,171771,22746,0
15642041,Burns,727,1,93052,71865,1
15709737,Hunter,643,7,161065,84295,0
15792388,Li,645,7,90612,149139,0
15786014,Ku,568,5,145106,185489,0
15794580,Ch'en,599,4,0,176407,1
15675964,Chukwukadibia,672,9,0,92028,1
15814275,Zikoranachidimma,685,6,174913,43933,0
15724848,Oluchukwu,516,1,104948,115789,1
15754713,Rivera,685,10,135214,125777,0
15693814,Niu,806,7,0,18462,0
15599660,Bennett,604,6,116230,79633,0
15746490,Wollstonecraft,648,6,111201,121542,0
15566091,Thomsen,545,4,0,94739,0
15655961,Palermo,756,1,131899,93302,0
15710404,Chinwendu,569,10,124526,193794,0
15775625,McKenzie,596,6,0,74836,0
15792328,James,475,6,0,57000,1
15719856,Lamb,646,3,47135,57236,0
15593773,Olejuru,784,3,0,81484,0
15733114,Hay,552,9,0,26753,0
15797748,Lu,729,5,0,9201,0
15743411,Chiawuotu,609,1,0,22448,1
15753337,Yeates,555,5,0,189123,1
15601026,Gallagher,572,1,138657,16162,0
15658485,Heath,785,9,70302,68600,0
15636731,Ts'ai,714,1,101609,448,0
15628303,Thurgood,738,3,0,15651,0
15633461,Pai,639,5,130171,149600,0
15677135,Lorenzo,520,8,133802,90304,0
15590876,Knupp,764,7,106234,115676,0
15790782,Baryshnikov,661,6,132629,38813,0
15700476,Azubuike,564,9,103523,34338,0
15634141,Shephard,708,8,192391,823,0
15737795,Scott,512,1,0,135482,1
15790299,Williamson,592,9,0,10657,0
15675316,Avdeeva,619,3,0,116467,0
15613630,Tang,775,8,109923,96823,1
15662100,Hsu,850,5,128605,171096,0
15668032,Buchanan,577,4,0,79881,0
15599289,Yeh,724,10,68599,157863,0
15754084,Palazzi,710,1,106519,127952,0
15676521,Y?an,696,8,0,191074,0
15804586,Lin,376,6,0,157334,1
15781465,Schofield,675,8,121326,133458,0
15729362,Lombardi,745,8,67226,130790,0
15709295,Wall,697,5,82932,128374,0
15745324,Milani,599,4,0,194273,1
15741336,Ejimofor,715,5,118590,5684,1
15783659,Blackburn,659,4,145982,131043,0
15620981,Wickham,684,3,73309,21228,1
15630328,Bird,635,8,130796,43250,0
15785899,Ch'en,789,8,151608,4389,0
15606149,Wood,571,9,111577,189272,0
15671139,Brizendine,694,0,107043,102284,0
15660429,Ch'in,665,2,156372,156775,1
15571002,Yusupov,706,4,129606,69865,0
15631681,Jibunoh,807,0,0,85523,0
15731522,Ts'ui,771,8,0,51220,0
15619529,Ndukaku,531,8,132576,7223,0
15628034,Wilder,629,6,129101,23971,0
15686164,Maclean,850,1,108822,132173,0
15582797,Ch'iu,685,4,137949,113640,0
15753831,Cox,642,7,100434,39769,0
15731815,Nepean,529,4,96134,108733,1
15580956,McNess,683,4,115888,117349,1
15602084,Coles,663,5,124626,78005,0
15589805,Benson,563,6,139810,152418,0
15720893,Gilbert,637,9,0,26057,0
15641009,Wilhelm,544,3,84497,79972,0
15605926,Sinclair,649,9,116855,107126,0
15805955,L?,638,10,138333,47679,0
15801488,Buckner,723,3,0,134509,0
15605918,Padovesi,635,5,78993,153265,0
15779711,Gray,750,7,97257,179883,0
15705620,Lu,730,5,122453,138883,0
15685357,Wright,750,8,112940,9856,0
15570060,Palerma,586,8,132558,67047,1
15582616,Y?an,520,4,0,56389,0
15799515,Wei,652,8,133297,77764,0
15642937,Padovesi,550,7,0,130590,0
15624729,Tsao,594,0,197042,151912,0
15566156,Franklin,749,0,71498,151084,0
15792360,Clark,668,7,0,777,0
15807008,McGregor,614,6,128100,69454,1
15704770,Pan,773,1,124533,11724,0
15756475,Kenniff,551,9,82294,91565,0
15655339,Spencer,566,1,142121,79616,0
15613749,Lees,569,0,151839,102300,1
15664521,David,659,7,149621,104534,0
15681206,Hsing,722,3,168198,140766,1
15745527,Burke,655,5,93147,66214,0
15806926,Watson,615,2,97440,139816,0
15724563,Hawkins,752,3,65046,140139,0
15782899,Ginn,661,7,95357,102297,0
15623521,Sozonov,838,9,123106,145766,0
15810218,Sun,610,9,0,83912,0
15645621,Hunter,811,3,0,78440,0
15608114,Manfrin,587,7,121286,6777,0
15659557,Artamonova,811,4,167739,9903,0
15787772,Hansen,759,1,104091,91562,0
15691111,Pai,648,8,121981,4027,0
15592089,Larsen,788,10,0,116112,0
15633897,Owen,725,1,50881,184024,0
15701301,Murphy,646,3,175160,67124,1
15723685,Ekechukwu,601,7,105515,50071,0
15701602,Ayers,521,5,116497,53793,1
15739189,Johnson,561,6,0,45261,0
15573086,Millar,564,7,99824,36721,0
15569050,Farrell,444,6,0,130010,1
15750765,Sanders,650,0,0,175381,0
15799811,Herrera,724,10,0,127847,1
15698442,Eberechukwu,719,3,122965,138232,0
15655274,Bardin,548,4,0,48673,0
15603594,Nwankwo,635,4,0,70669,0
15585961,Talbot,496,3,0,199506,0
15686936,McGregor,676,5,89635,169583,1
15770424,Onyeorulu,541,7,95710,49063,0
15587451,Goold,778,7,139706,63337,0
15602010,Zikoranaudodimma,850,5,103910,60083,1
15600583,Garner,633,1,0,48607,0
15654673,Onyinyechukwuka,625,6,173435,165581,1
15717164,Genovese,485,6,102238,194010,0
15765014,Mai,547,1,179381,69263,0
15682639,Marshall,642,3,0,88699,0
15729279,Naylor,718,4,108692,63031,0
15759805,Pinto,582,4,0,59669,0
15767864,Fulton,628,6,0,184230,0
15769948,Palerma,737,0,133378,64050,0
15686345,McCaffrey,828,9,0,81854,0
15688071,Collins,609,10,0,154643,0
15681174,Zuev,730,1,116538,145680,0
15667521,Crawford,631,3,0,30782,0
15750243,Genovese,830,4,0,81623,0
15695475,Maclean,645,1,130131,196474,0
15689176,Fabro,663,3,0,176276,0
15652955,Price,678,0,0,35113,0
15668958,Chatfield,521,2,107316,64300,0
15631054,Volkova,625,1,0,180970,0
15581479,Archer,523,1,83181,138177,0
15577478,Ch'iu,714,3,0,86734,0
15780870,McKay,580,3,153946,7419,0
15692317,Craig,722,5,0,166377,0
15593969,Abramovich,630,7,135483,140881,1
15570417,Chien,579,1,0,4460,0
15779059,Timms,670,4,119625,110472,0
15785980,Williford,588,6,121132,86460,0
15644200,Hamilton,807,1,0,16501,1
15793949,Cheng,726,4,0,114020,1
15645103,Su,812,5,54818,131660,0
15705860,McKenzie,631,3,107949,52450,1
15623828,Akobundu,682,4,0,161465,0
15715003,Ko,625,2,80816,20019,0
15623471,Marcelo,607,3,98206,176318,0
15798348,Chukwuebuka,600,6,94684,50489,0
15743016,MacDonald,602,7,141605,30380,0
15769499,Lampungmeiua,545,3,0,161327,0
15798521,Tai,675,3,0,45348,0
15706534,Enyinnaya,581,1,122949,180252,1
15706186,McKenzie,640,8,81677,34926,0
15812197,Kline,850,7,80294,126556,0
15650933,Ma,490,8,155413,187921,0
15692991,Wood,710,4,0,136391,0
15631189,Riggs,613,9,67112,78567,1
15762198,Capon,812,5,103818,166038,0
15699598,Smith,723,4,0,140385,0
15692744,Davison,512,4,152169,38629,1
15688963,Ingram,731,10,0,24999,1
15599131,Dilke,650,4,214347,128815,0
15680303,Gibson,594,6,0,19377,1
15628674,Iadanza,844,7,113348,31904,1
15648075,Hebert,686,5,170936,173180,1
15586970,Pinto,695,8,103023,22486,0
15625698,Dumetochukwu,624,6,0,196669,0
15790497,Ross,503,6,0,136507,0
15682618,Jamieson,535,7,111855,36279,0
15762937,Chiganu,743,6,140349,163254,0
15750929,Burgess,702,8,0,99654,0
15729832,Cheng,658,3,145513,20207,0
15633650,Woods,677,8,146721,4196,0
15748856,Liang,664,10,107210,112340,0
15589195,Bluett,766,7,130934,2036,0
15699911,Chapman,461,8,0,132296,0
15663438,Andrejew,688,0,89772,177384,1
15692583,Udobata,678,5,0,90284,0
15591257,Ejimofor,796,8,0,61349,0
15646513,Spyer,803,5,0,196467,1
15708063,Walker,712,2,100750,70758,1
15696098,Palermo,498,10,0,13893,0
15645517,Philip,850,2,0,9685,0
15649744,Fallaci,628,3,123981,40546,0
15604304,Perry,539,4,91622,136603,0
15784092,Henderson,732,7,126196,133172,0
15585198,Bergamaschi,715,4,94268,152821,1
15624347,Fokine,651,4,0,147716,0
15621687,Mackay,813,0,0,43169,0
15689081,Wu,692,4,0,76756,1
15813168,Maslova,756,3,100718,73406,1
15604295,Wei,543,6,0,176728,0
15724127,McLean,790,4,141582,98309,0
15673055,Sung,494,7,0,6204,0
15768201,Paterson,850,2,148587,176791,0
15782219,Fanucci,703,9,0,50679,0
15746410,Thompson,432,7,0,150581,0
15780144,Tisdall,512,2,123404,80120,0
15590476,Onochie,589,7,0,151646,0
15624293,Mironova,514,3,106512,55072,0
15618182,Ndubueze,678,2,0,115069,0
15660316,Stephenson,420,1,135550,149471,1
15678886,Golubev,679,7,110555,46523,0
15616330,Liao,595,4,0,189996,0
15592229,Mullan,713,0,185892,46370,1
15798424,Glover,833,1,130855,30723,1
15714750,Northey,690,3,92578,70811,0
15648800,Paterson,731,8,132312,106663,1
15626147,Maclean,608,8,144977,175836,1
15626608,Howarde,479,5,87070,85646,0
15723250,Teng,519,8,0,101486,0
15592583,Colman,731,1,115414,191735,1
15759381,Johnson,617,7,91070,101840,0
15585241,Butcher,756,2,117412,4889,0
15589358,Stanley,848,4,90018,193133,0
15672704,Jackson,809,4,0,193519,0
15789955,Hu,698,1,112415,93982,1
15596800,Hill,779,1,158457,197001,1
15627305,Pan,606,7,0,106837,1
15645316,Han,612,1,149642,115161,0
15593973,Wilkie,663,8,122528,196260,0
15647301,Bray,549,3,143734,96404,0
15750258,Ann,675,2,155663,97659,0
15685309,Souter,669,7,0,49108,1
15628205,Greco,571,1,101737,195652,0
15733974,Mao,500,9,125822,111698,0
15762110,Anderson,628,0,0,171708,0
15706899,Ma,559,4,0,66722,0
15732660,Black,769,2,0,57876,0
15656121,Medvedeva,733,6,157791,177995,0
15614220,Benson,750,5,0,105126,0
15645269,Duncan,583,4,0,17440,0
15698510,Onwudiwe,468,9,181627,172668,0
15569247,Mitchell,727,1,109680,753,0
15566251,Ferrari,618,5,96653,98686,1
15716134,Russo,617,5,190008,107048,0
15763625,Hazon,793,9,0,152154,0
15605965,Henderson,630,9,0,34338,0
15694821,Hardy,765,4,148963,173879,1
15601688,Piccio,546,8,0,159254,0
15575581,Dickson,614,3,131345,54777,0
15671209,Holden,593,5,101714,134595,0
15616529,Hsieh,613,3,0,41725,0
15773906,Doherty,655,4,0,110528,0
15722993,Page,700,6,137963,8997,0
15752463,Samuel,826,4,129938,190201,0
15589754,Malloy,652,2,151421,115333,0
15669899,Fitts,755,7,135643,143620,1
15766887,Iadanza,538,2,122774,58467,0
15768006,Wu,729,3,152304,12129,0
15741295,Yefimova,615,3,0,49872,0
15811327,Pan,700,1,79416,139736,0
15690007,Ts'ui,434,9,125801,60892,1
15690664,Liang,729,10,0,100863,0
15719348,Tsao,513,8,0,76640,1
15781802,Abramov,755,6,104817,126014,1
15752731,Millar,615,9,0,87348,0
15600997,Demuth,747,5,67495,77370,0
15750776,Genovese,850,0,164851,62722,0
15723907,Lawless,712,5,154776,196258,0
15633419,Brooks,622,1,143125,81724,0
15702430,Ignatyeva,548,10,0,31300,0
15710456,Balmain,607,2,0,63496,0
15650351,Millar,653,8,102133,166521,0
15590820,Ecuyer,699,6,79932,150242,0
15640454,Parkhill,693,0,120712,27345,1
15697789,Li Fonti,647,3,122718,87000,0
15808182,Beneventi,478,3,92363,44913,0
15588670,Despeissis,705,5,203715,179979,1
15721292,Atkins,719,5,0,145760,0
15604217,Williams,726,9,0,14122,0
15651369,Wright,626,1,0,66232,0
15782454,Hancock,552,4,0,190297,1
15814032,Hsieh,807,1,93460,172783,0
15570326,Wilkins,621,6,0,99128,0
15624428,Longo,651,7,40225,178341,0
15755638,Mancini,673,5,168070,146992,1
15600992,Madukaego,652,1,0,151315,0
15755649,Winter-Irving,584,7,130539,92916,0
15795228,Stewart,756,3,132624,58974,0
15589257,Grant,670,3,103465,174627,0
15719302,Brennan,765,9,126548,79580,1
15639882,She,528,2,128263,50771,0
15791279,Murray,701,5,169743,153538,1
15636935,Rischbieth,797,1,0,132975,0
15686909,Lung,639,3,150796,85209,0
15589572,Otutodilichukwu,785,4,129856,170215,1
15779947,Thomas,363,6,146098,100615,1
15573769,Fiorentini,764,7,0,186106,0
15578866,Hughes,676,2,0,55120,0
15739131,Whitworth,718,4,65643,28761,0
15813444,McIntosh,590,6,0,171021,0
15678058,Ayers,584,9,104584,176679,0
15769169,Trentino,645,7,0,28668,0
15804602,Boyd,772,6,99785,197238,0
15651052,McMasters,399,2,127655,139995,1
15724334,Alekseyeva,529,5,0,151170,0
15569451,Miller,463,2,101257,118114,0
15650098,Baranova,630,7,0,34453,0
15724307,Mitchell,780,10,121314,64872,0
15599268,Yobachi,584,5,0,10957,0
15594864,Huang,752,4,81523,36886,0
15616451,Genovese,697,6,128253,168053,0
15715667,Sorokina,850,7,0,155227,0
15658969,Gray,711,7,0,38410,1
15738174,Ervin,452,5,0,75279,0
15813590,Vance,610,6,0,158303,1
15624229,Noble,694,4,0,11526,0
15674148,Milanesi,579,6,0,94993,1
15625080,Parkin,745,8,0,173912,1
15682528,Cremonesi,572,5,0,41139,0
15696900,Burns,505,3,145542,58020,0
